n_anneal,min,mean
16,0.0012215031353310923,1.0409531030396546
32,0.001682261295753884,0.8691119548325517
64,0.0015909603139556694,0.6903543213250606
128,0.0004999817820761088,0.4944663335756685
256,0.0005343103438948393,0.3207528797237289
512,0.00036726524306396335,0.21997024306756785
1024,0.00016241700510510881,0.15640696002108156
2048,0.0002292255352931427,0.12169225809262829
